,FIPS,2013 Rural-urban Continuum Code,Population_2010,Civilian_labor_force_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Cluster,State,Brewery_Count
2333,45065,8.0,10233,3359,6.7,48645,86.3,2,SC,0.0
2334,45067,6.0,33062,13251,7.8,35138,62.3,3,SC,0.0
2335,45069,6.0,28933,9294,9.8,34532,61.3,3,SC,0.0
2336,45071,6.0,37508,19201,4.8,50773,90.1,2,SC,0.0
2337,45073,4.0,74273,35056,5.4,52240,92.7,2,SC,1.0
2338,45075,4.0,92501,34945,9.0,38736,68.7,3,SC,0.0
2339,45077,2.0,119224,57109,5.3,52949,93.9,0,SC,1.0
2340,45079,2.0,384504,199718,5.8,52905,93.9,0,SC,7.0
2341,45081,2.0,19875,8698,4.3,49493,87.8,2,SC,0.0
2342,45083,2.0,284307,158701,6.6,55588,98.6,0,SC,4.0
2343,45085,3.0,107456,43534,6.8,49611,88.0,3,SC,1.0
2344,45087,2.0,28961,12008,9.0,42851,76.0,3,SC,0.0
2345,45089,6.0,34423,12004,8.1,34409,61.1,3,SC,0.0
2346,45091,1.0,226073,143890,6.1,68468,121.5,0,SC,9.0
2347,46003,9.0,2710,1477,3.2,56360,93.3,2,SD,0.0
2348,46005,7.0,17398,9352,3.9,51844,85.8,2,SD,0.0
2349,46007,9.0,3431,1070,5.0,36345,60.2,2,SD,0.0
2350,46009,9.0,7070,2859,4.1,52660,87.2,2,SD,0.0
2351,46011,5.0,31965,18480,4.4,59036,97.7,2,SD,2.0
2352,46013,5.0,36531,20582,4.4,61447,101.7,2,SD,2.0
2353,46015,9.0,5255,2462,4.4,65008,107.6,2,SD,0.0
2354,46017,9.0,1912,691,8.0,26671,44.1,3,SD,0.0
2355,46019,6.0,10110,4986,5.4,50105,82.9,2,SD,0.0
2356,46021,9.0,1466,783,3.7,56043,92.8,2,SD,0.0
2357,46023,9.0,9129,3788,6.3,51340,85.0,2,SD,2.0
2358,46025,9.0,3691,2181,3.9,54158,89.6,2,SD,0.0
2359,46027,6.0,13864,7157,4.5,51039,84.5,2,SD,0.0
2360,46029,5.0,27227,15416,4.9,63442,105.0,2,SD,2.0
2361,46031,9.0,4050,1343,5.0,32848,54.4,2,SD,0.0
2362,46033,3.0,8216,4077,6.0,63665,105.4,0,SD,1.0
2363,46035,7.0,19504,10942,4.2,57367,95.0,2,SD,0.0
2364,46037,9.0,5710,2706,5.7,51516,85.3,2,SD,0.0
2365,46039,9.0,4364,2336,5.4,65217,108.0,2,SD,0.0
2366,46041,9.0,5301,2255,7.7,47640,78.9,2,SD,0.0
2367,46043,9.0,3002,1558,3.0,56030,92.7,2,SD,1.0
2368,46045,9.0,4071,1993,2.9,59905,99.2,2,SD,0.0
2369,46047,6.0,7094,2996,6.0,49965,82.7,2,SD,1.0
2370,46049,9.0,2364,1039,3.5,49198,81.4,2,SD,0.0
2371,46051,7.0,7356,4382,4.0,60057,99.4,2,SD,0.0
2372,46053,9.0,4271,2038,3.8,42868,71.0,2,SD,0.0
2373,46055,8.0,1937,1069,2.5,50747,84.0,2,SD,0.0
2374,46057,9.0,5903,3355,3.5,60864,100.7,2,SD,0.0
2375,46059,9.0,3431,1768,2.7,56239,93.1,2,SD,0.0
2376,46061,8.0,3331,1750,5.2,78478,129.9,0,SD,0.0
2377,46063,9.0,1255,718,3.6,55482,91.8,2,SD,0.0
2378,46065,7.0,17022,9909,3.4,66952,110.8,2,SD,0.0
2379,46067,8.0,7343,3618,3.8,59336,98.2,2,SD,0.0
2380,46069,9.0,1420,680,3.1,63454,105.0,2,SD,0.0
2381,46071,8.0,3031,1207,4.3,37879,62.7,2,SD,0.0
2382,46073,9.0,2071,1176,2.5,52162,86.3,2,SD,0.0
2383,46075,9.0,1006,508,3.7,52650,87.1,2,SD,0.0
2384,46077,9.0,5148,2661,3.7,61992,102.6,2,SD,0.0
2385,46079,6.0,11200,6485,3.8,63946,105.8,2,SD,0.0
2386,46081,6.0,24097,13567,6.2,53902,89.2,2,SD,4.0
2387,46083,3.0,44828,35711,3.6,86235,142.7,0,SD,1.0
2388,46085,9.0,3755,1648,5.7,47813,79.1,2,SD,0.0
2389,46087,3.0,5618,3076,3.7,62535,103.5,0,SD,0.0
2390,46089,9.0,2459,1010,5.1,43243,71.6,2,SD,0.0
2391,46091,9.0,4656,2429,4.8,59103,97.8,2,SD,0.0
2392,46093,3.0,25434,13918,4.9,59981,99.3,0,SD,2.0
2393,46095,9.0,2048,708,6.2,36489,60.4,2,SD,0.0
2394,46097,8.0,2389,1144,4.8,52230,86.5,2,SD,0.0
2395,46099,3.0,169468,113168,4.5,63162,104.5,0,SD,11.0
2396,46101,8.0,6486,4008,5.3,61029,101.0,2,SD,0.0
2397,46103,3.0,100948,57094,5.3,58919,97.5,0,SD,8.0
2398,46105,8.0,2982,1382,3.8,49999,82.8,2,SD,0.0
2399,46107,9.0,2329,1019,3.2,58012,96.0,2,SD,0.0
2400,46109,9.0,10149,4807,6.4,49088,81.3,2,SD,0.0
2401,46111,9.0,2355,1159,4.1,56507,93.5,2,SD,0.0
2402,46115,9.0,6415,3111,4.1,54666,90.5,2,SD,0.0
2403,46117,9.0,2966,1891,3.9,70472,116.6,2,SD,0.0
2404,46119,9.0,1373,789,2.8,61791,102.3,2,SD,0.0
2405,46121,9.0,9612,3066,6.4,34015,56.3,2,SD,0.0
2406,46123,7.0,5644,3013,3.1,50503,83.6,2,SD,0.0
2407,46125,3.0,8347,4650,3.9,63852,105.7,0,SD,0.0
2408,46127,3.0,14399,8522,5.1,83910,138.9,0,SD,0.0
2409,46129,7.0,5438,2132,6.1,51472,85.2,2,SD,0.0
2410,46135,7.0,22438,11761,4.6,60868,100.8,2,SD,2.0
2411,46137,8.0,2801,944,4.8,33508,55.5,2,SD,0.0
2412,47001,2.0,75129,34360,6.7,50973,90.9,3,TN,1.0
2413,47003,4.0,45058,20956,7.9,50539,90.2,3,TN,0.0
2414,47005,7.0,16489,6714,8.2,42322,75.5,3,TN,0.0
2415,47007,8.0,12876,4264,8.6,42730,76.2,3,TN,0.0
2416,47009,2.0,123010,63505,6.4,59368,105.9,0,TN,3.0
2417,47011,3.0,98963,52651,6.6,52534,93.7,3,TN,0.0
2418,47013,2.0,40716,14717,7.6,42500,75.8,3,TN,0.0
2419,47015,1.0,13801,6506,6.5,52960,94.5,0,TN,0.0
2420,47017,6.0,28522,11851,7.4,43258,77.2,3,TN,0.0
2421,47019,3.0,57424,23655,7.0,39964,71.3,3,TN,0.0
2422,47021,1.0,39105,21313,5.6,62786,112.0,0,TN,2.0
2423,47023,3.0,17131,8390,5.7,50769,90.6,3,TN,0.0
2424,47025,6.0,32213,12727,7.0,40116,71.6,3,TN,0.0
2425,47027,9.0,7861,2721,8.1,36694,65.5,3,TN,0.0
2426,47029,6.0,35662,14713,10.2,40528,72.3,3,TN,0.0
2427,47031,4.0,52796,25612,7.8,54931,98.0,3,TN,2.0
2428,47033,3.0,14586,6836,5.9,45642,81.4,3,TN,0.0
2429,47035,4.0,56053,22733,7.7,49142,87.7,3,TN,0.0
2430,47037,1.0,626681,402058,8.0,63846,113.9,0,TN,25.0
2431,47039,9.0,11757,4455,8.6,45215,80.7,3,TN,0.0
2432,47041,6.0,18723,7651,9.1,46407,82.8,3,TN,0.0
2433,47043,1.0,49666,26354,5.9,59126,105.5,0,TN,2.0
2434,47045,5.0,38335,15879,8.0,48770,87.0,3,TN,0.0
2435,47047,1.0,38413,18987,6.4,67345,120.2,0,TN,0.0
2436,47049,9.0,17959,7503,6.5,38608,68.9,2,TN,0.0
2437,47051,6.0,41052,19782,7.9,54319,96.9,3,TN,0.0
2438,47053,4.0,49683,21795,7.0,46384,82.8,3,TN,0.0
2439,47055,6.0,29485,14634,8.4,50847,90.7,3,TN,0.0
2440,47057,2.0,22657,9480,7.2,44929,80.2,3,TN,0.0
2441,47059,4.0,68831,28769,8.3,44975,80.2,3,TN,0.0
2442,47061,8.0,13703,5131,9.8,38447,68.6,3,TN,0.0
2443,47063,3.0,62544,28020,7.1,46842,83.6,3,TN,0.0
2444,47065,2.0,336463,182352,7.1,57802,103.1,0,TN,14.0
2445,47067,8.0,6819,2147,8.4,31938,57.0,3,TN,0.0
2446,47069,6.0,27253,9318,8.2,40989,73.1,3,TN,0.0
2447,47071,6.0,26026,10276,7.1,44510,79.4,3,TN,0.0
2448,47073,2.0,56833,23468,7.7,46602,83.1,3,TN,0.0
2449,47075,6.0,18787,7777,8.9,38950,69.5,3,TN,0.0
2450,47077,6.0,27769,12010,8.0,46826,83.5,3,TN,0.0
2451,47079,7.0,32330,13668,7.5,43159,77.0,3,TN,1.0
2452,47081,1.0,24690,11103,5.8,46176,82.4,3,TN,0.0
2453,47083,8.0,8426,3234,8.2,40915,73.0,3,TN,0.0
2454,47085,6.0,18538,8670,6.4,52121,93.0,2,TN,0.0
2455,47087,8.0,11638,4740,8.0,41749,74.5,3,TN,0.0
2456,47089,3.0,51407,24697,7.5,50332,89.8,3,TN,0.0
2457,47091,6.0,18244,7682,6.5,40219,71.8,3,TN,0.0
2458,47093,2.0,432226,242643,5.9,60316,107.6,0,TN,24.0
2459,47095,9.0,7832,1691,8.8,34059,60.8,3,TN,0.0
2460,47097,6.0,27815,9737,9.2,43545,77.7,3,TN,0.0
2461,47099,6.0,41869,19092,7.8,43448,77.5,3,TN,0.0
2462,47101,6.0,12161,5325,7.5,45874,81.8,3,TN,0.0
2463,47103,6.0,33361,16026,8.6,54558,97.3,3,TN,0.0
2464,47105,2.0,48556,23572,6.4,65226,116.4,0,TN,0.0
2465,47107,4.0,52266,23393,7.8,49836,88.9,3,TN,0.0
2466,47109,6.0,26075,8348,8.7,45469,81.1,3,TN,0.0
2467,47111,1.0,22248,11156,6.5,44334,79.1,3,TN,0.0
2468,47113,3.0,98294,49028,7.5,50401,89.9,3,TN,1.0
2469,47115,2.0,28237,12344,7.6,47675,85.1,3,TN,0.0
2470,47117,6.0,30617,15374,9.1,58151,103.8,3,TN,0.0
2471,47119,1.0,80956,49915,8.1,66434,118.5,0,TN,3.0
2472,47121,8.0,11753,5195,8.6,48334,86.2,3,TN,0.0
2473,47123,6.0,44519,20090,8.0,50506,90.1,3,TN,0.0
2474,47125,2.0,172331,86234,7.6,57606,102.8,0,TN,7.0
2475,47127,9.0,6362,3610,5.4,61804,110.3,2,TN,0.0
2476,47129,2.0,21987,7654,6.5,43952,78.4,3,TN,0.0
2477,47131,7.0,31807,12180,7.0,44061,78.6,3,TN,0.0
2478,47133,7.0,22083,9689,6.3,43636,77.9,2,TN,0.0
2479,47135,8.0,7915,2989,9.5,42939,76.6,3,TN,0.0
2480,47137,9.0,5077,2241,6.1,41860,74.7,2,TN,0.0
2481,47139,3.0,16825,7455,6.9,45922,81.9,3,TN,1.0
2482,47141,4.0,72321,34970,6.6,49083,87.6,3,TN,3.0
2483,47143,6.0,31809,13011,9.8,47599,84.9,3,TN,1.0
2484,47145,2.0,54181,23021,6.6,50561,90.2,3,TN,0.0
2485,47147,1.0,66283,37300,6.1,65790,117.4,0,TN,0.0
2486,47149,1.0,262604,184368,6.9,69614,124.2,0,TN,5.0
2487,47151,6.0,22228,8170,8.6,38750,69.1,3,TN,0.0
2488,47153,2.0,14112,6146,7.8,46876,83.6,3,TN,0.0
2489,47155,4.0,89889,53721,9.6,54476,97.2,3,TN,2.0
2490,47157,1.0,927644,447769,9.7,52659,94.0,0,TN,13.0
2491,47159,1.0,19166,9259,6.0,54570,97.4,0,TN,0.0
2492,47161,8.0,13324,5412,6.6,52177,93.1,2,TN,0.0
2493,47163,2.0,156823,69352,7.2,51303,91.5,3,TN,3.0
2494,47165,1.0,160645,102069,6.5,69391,123.8,0,TN,1.0
2495,47167,1.0,61081,27498,6.9,61436,109.6,0,TN,0.0
2496,47169,1.0,7870,5383,6.1,51982,92.7,3,TN,0.0
2497,47171,3.0,18313,7083,8.3,44548,79.5,3,TN,0.0
2498,47173,2.0,19109,7610,6.9,48106,85.8,3,TN,0.0
2499,47175,9.0,5548,2011,8.7,44451,79.3,3,TN,0.0
2500,47177,6.0,39839,17076,8.9,46144,82.3,3,TN,0.0
2501,47179,3.0,122979,59783,6.4,51879,92.6,3,TN,6.0
2502,47181,8.0,17021,6414,7.1,45091,80.5,2,TN,0.0
2503,47183,7.0,35021,15456,5.8,42506,75.8,2,TN,0.0
2504,47185,7.0,25841,12011,7.1,43583,77.8,3,TN,2.0
2505,47187,1.0,183182,126997,4.8,119637,213.5,0,TN,3.0
2506,47189,1.0,113993,76694,6.3,80080,142.9,0,TN,0.0
2507,48001,7.0,58458,23325,5.6,48461,75.7,2,TX,0.0
2508,48003,6.0,14786,9220,8.2,74918,117.0,0,TX,0.0
2509,48005,5.0,86771,35495,7.6,51750,80.8,3,TX,2.0
2510,48007,2.0,23158,9058,8.5,53085,82.9,3,TX,0.0
2511,48009,3.0,9054,3911,5.3,63731,99.5,0,TX,0.0
2512,48011,2.0,1901,914,4.3,64424,100.6,0,TX,0.0
2513,48013,1.0,44911,21822,8.4,57309,89.5,3,TX,0.0
2514,48015,1.0,28417,13638,6.6,68311,106.7,0,TX,1.0
2515,48017,7.0,7165,2440,4.8,46174,72.1,2,TX,0.0
2516,48019,1.0,20485,9835,5.8,59604,93.1,0,TX,1.0
2517,48021,1.0,74171,42573,6.0,62627,97.8,0,TX,1.0
2518,48023,8.0,3726,1767,3.5,41539,64.9,2,TX,0.0
2519,48025,6.0,31861,9906,9.8,44171,69.0,3,TX,0.0
2520,48027,2.0,310235,144558,7.0,54831,85.6,3,TX,3.0
2521,48029,1.0,1714773,942127,7.5,58956,92.1,1,TX,20.0
2522,48031,8.0,10497,6573,3.8,68404,106.8,2,TX,4.0
2523,48033,8.0,641,430,3.3,71926,112.3,2,TX,0.0
2524,48035,6.0,18212,8330,5.5,55179,86.2,2,TX,0.0
2525,48037,3.0,92565,38755,7.4,51207,80.0,3,TX,2.0
2526,48039,1.0,313166,177709,8.6,83704,130.7,0,TX,4.0
2527,48041,3.0,194851,116599,5.3,54471,85.1,2,TX,5.0
2528,48043,7.0,9232,4083,6.7,48581,75.9,2,TX,0.0
2529,48045,9.0,1637,567,4.8,44259,69.1,2,TX,0.0
2530,48047,7.0,7223,2601,10.7,31410,49.0,3,TX,0.0
2531,48049,5.0,38106,15245,6.5,56040,87.5,2,TX,0.0
2532,48051,3.0,17187,8180,6.3,61745,96.4,0,TX,1.0
2533,48053,6.0,42750,23686,4.7,62827,98.1,2,TX,3.0
2534,48055,1.0,38066,19322,6.3,55301,86.3,3,TX,3.0
2535,48057,6.0,21381,11995,5.8,55909,87.3,2,TX,1.0
2536,48059,3.0,13544,5979,5.4,50812,79.3,2,TX,0.0
2537,48061,2.0,406220,169074,10.2,40893,63.9,3,TX,1.0
2538,48063,6.0,12401,5008,7.4,47091,73.5,3,TX,0.0
2539,48065,2.0,6182,2930,4.2,69760,108.9,0,TX,0.0
2540,48067,6.0,30464,12269,7.9,44529,69.5,3,TX,0.0
2541,48069,6.0,8062,3320,3.6,51736,80.8,2,TX,0.0
2542,48071,1.0,35096,19836,9.5,93351,145.8,0,TX,0.0
2543,48073,6.0,50845,21303,7.9,46576,72.7,3,TX,0.0
2544,48075,7.0,7041,3054,3.7,44095,68.9,2,TX,0.0
2545,48077,3.0,10752,4793,5.5,59983,93.7,0,TX,0.0
2546,48079,9.0,3127,1114,7.1,43742,68.3,2,TX,0.0
2547,48081,8.0,3320,1374,5.5,48435,75.6,2,TX,0.0
2548,48083,6.0,8895,2886,7.4,44834,70.0,3,TX,0.0
2549,48085,1.0,782341,570623,6.3,96847,151.2,0,TX,7.0
2550,48087,9.0,3057,1081,4.3,40314,62.9,2,TX,0.0
2551,48089,6.0,20874,9693,5.6,55607,86.8,2,TX,1.0
2552,48091,1.0,108472,74950,6.2,87976,137.4,0,TX,6.0
2553,48093,7.0,13974,5618,5.5,54122,84.5,2,TX,0.0
2554,48095,8.0,4087,1320,4.5,43321,67.6,2,TX,1.0
2555,48097,6.0,38437,19370,7.1,61186,95.5,2,TX,0.0
2556,48099,2.0,75388,23974,6.6,53083,82.9,3,TX,0.0
2557,48101,9.0,1505,570,4.9,40449,63.2,2,TX,0.0
2558,48103,6.0,4375,1624,13.6,68626,107.2,3,TX,0.0
2559,48105,7.0,3719,1559,8.9,54165,84.6,3,TX,0.0
2560,48107,2.0,6059,2389,5.2,38871,60.7,3,TX,0.0
2561,48109,9.0,2398,1150,6.5,44462,69.4,2,TX,0.0
2562,48111,7.0,6703,3750,2.8,55793,87.1,2,TX,0.0
2563,48113,1.0,2368139,1355033,7.7,61807,96.5,1,TX,30.0
2564,48115,7.0,13833,4558,8.7,48165,75.2,3,TX,0.0
2565,48117,6.0,19372,8567,3.6,46178,72.1,2,TX,0.0
2566,48119,8.0,5231,2401,5.5,51348,80.2,2,TX,0.0
2567,48121,1.0,662614,503962,6.5,90910,141.9,0,TX,7.0
2568,48123,6.0,20097,9253,6.0,52544,82.0,2,TX,0.0
2569,48125,8.0,2444,671,6.3,41973,65.5,2,TX,0.0
2570,48127,6.0,9996,6487,6.4,40315,62.9,3,TX,0.0
2571,48129,8.0,3677,1423,4.4,41093,64.2,2,TX,0.0
2572,48131,7.0,11782,4864,12.1,37100,57.9,3,TX,0.0
2573,48133,6.0,18583,7390,6.7,46991,73.4,3,TX,0.0
2574,48135,3.0,137130,82852,11.0,65564,102.4,0,TX,0.0
2575,48137,9.0,2002,1251,3.5,40424,63.1,2,TX,0.0
2576,48139,1.0,149610,93578,6.0,78341,122.3,0,TX,2.0
2577,48141,2.0,800647,364085,8.3,48629,75.9,3,TX,6.0
2578,48143,4.0,37890,20013,5.7,53044,82.8,2,TX,0.0
2579,48145,2.0,17866,6531,6.0,41484,64.8,3,TX,0.0
2580,48147,6.0,33915,16772,4.7,56123,87.6,2,TX,0.0
2581,48149,6.0,24554,11793,4.7,62195,97.1,2,TX,1.0
2582,48151,8.0,3974,1605,4.5,51053,79.7,2,TX,0.0
2583,48153,6.0,6446,2516,6.2,45022,70.3,2,TX,0.0
2584,48155,9.0,1336,576,4.2,38615,60.3,2,TX,0.0
2585,48157,1.0,585375,394948,7.7,101361,158.3,0,TX,5.0
2586,48159,7.0,10605,4827,5.3,50630,79.1,2,TX,0.0
2587,48161,7.0,19816,6348,8.3,52511,82.0,3,TX,0.0
2588,48163,6.0,17217,9537,5.7,40360,63.0,2,TX,0.0
2589,48165,7.0,17526,9720,5.6,67171,104.9,2,TX,0.0
2590,48167,1.0,291309,164608,8.7,73214,114.3,0,TX,6.0
2591,48169,6.0,6461,2020,6.8,48975,76.5,3,TX,0.0
2592,48171,7.0,24837,13265,4.8,62143,97.0,2,TX,2.0
2593,48173,8.0,1226,797,3.6,93759,146.4,0,TX,0.0
2594,48175,3.0,7210,3161,7.7,56758,88.6,3,TX,1.0
2595,48177,6.0,19807,9561,5.4,48425,75.6,2,TX,0.0
2596,48179,6.0,22535,7783,8.1,52543,82.0,3,TX,0.0
2597,48181,3.0,120877,64214,5.9,57439,89.7,3,TX,2.0
2598,48183,3.0,121730,56565,8.3,53137,83.0,3,TX,1.0
2599,48185,6.0,26604,11082,8.0,51651,80.6,3,TX,1.0
2600,48187,1.0,131533,80610,6.1,78801,123.0,0,TX,2.0
2601,48189,4.0,36273,11826,6.8,49187,76.8,3,TX,0.0
2602,48191,9.0,3353,1076,5.8,35940,56.1,2,TX,0.0
2603,48193,6.0,8517,3759,4.5,52505,82.0,2,TX,0.0
2604,48195,7.0,5613,2502,3.5,58703,91.7,2,TX,0.0
2605,48197,9.0,4139,1710,4.4,40057,62.5,2,TX,0.0
2606,48199,2.0,54635,25019,9.0,62616,97.8,0,TX,0.0
2607,48201,1.0,4092459,2292759,8.9,61638,96.2,1,TX,38.0
2608,48203,4.0,65631,29133,7.9,55171,86.1,3,TX,0.0
2609,48205,7.0,6062,2633,2.1,72796,113.7,2,TX,0.0
2610,48207,6.0,5899,2653,4.3,38613,60.3,2,TX,0.0
2611,48209,1.0,157107,121304,6.3,72890,113.8,0,TX,16.0
2612,48211,7.0,3807,1850,4.4,71299,111.3,2,TX,0.0
2613,48213,4.0,78532,37123,6.4,49896,77.9,3,TX,1.0
2614,48215,2.0,774769,359969,11.6,41656,65.0,3,TX,2.0
2615,48217,6.0,35089,16294,6.3,53210,83.1,2,TX,0.0
2616,48219,6.0,22935,10671,7.9,51149,79.9,3,TX,0.0
2617,48221,1.0,51182,27578,6.6,74534,116.4,0,TX,1.0
2618,48223,6.0,35161,17484,5.1,50332,78.6,2,TX,1.0
2619,48225,7.0,23732,10010,5.3,43601,68.1,2,TX,1.0
2620,48227,4.0,35012,13502,8.1,61112,95.4,3,TX,0.0
2621,48229,2.0,3476,1855,8.0,39309,61.4,3,TX,0.0
2622,48231,1.0,86129,43506,6.5,57513,89.8,0,TX,0.0
2623,48233,6.0,22150,8539,7.2,57936,90.5,3,TX,1.0
2624,48235,3.0,1599,752,6.0,68630,107.2,0,TX,0.0
2625,48237,6.0,9044,3393,7.0,55358,86.4,2,TX,0.0
2626,48239,6.0,14075,7329,5.8,55800,87.1,2,TX,0.0
2627,48241,6.0,35710,12883,11.2,47252,73.8,3,TX,1.0
2628,48243,9.0,2342,975,5.1,53362,83.3,2,TX,0.0
2629,48245,2.0,252273,105592,11.9,55173,86.1,3,TX,4.0
2630,48247,6.0,5300,1891,9.5,38788,60.6,3,TX,0.0
2631,48249,4.0,40838,16127,13.0,44444,69.4,3,TX,0.0
2632,48251,1.0,150934,82931,6.5,66538,103.9,0,TX,0.0
2633,48253,3.0,20202,5738,7.0,51094,79.8,3,TX,0.0
2634,48255,6.0,14824,7007,6.3,54843,85.6,2,TX,0.0
2635,48257,1.0,103350,67263,6.5,75009,117.1,0,TX,1.0
2636,48259,1.0,33410,22123,5.0,94899,148.2,0,TX,6.0
2637,48261,9.0,416,184,5.4,46132,72.0,2,TX,0.0
2638,48263,9.0,808,458,3.9,52591,82.1,2,TX,0.0
2639,48265,4.0,49625,21636,5.9,57789,90.2,2,TX,1.0
2640,48267,7.0,4607,1809,5.1,44757,69.9,2,TX,0.0
2641,48269,9.0,286,236,1.7,71256,111.3,2,TX,0.0
2642,48271,7.0,3598,1312,6.0,47076,73.5,2,TX,0.0
2643,48273,4.0,32061,13402,8.4,47169,73.7,3,TX,0.0
2644,48275,9.0,3719,1454,5.6,40808,63.7,2,TX,0.0
2645,48277,5.0,49793,23507,6.5,47061,73.5,3,TX,0.0
2646,48279,6.0,13977,5234,5.2,42719,66.7,2,TX,0.0
2647,48281,2.0,19677,9041,5.4,58817,91.8,0,TX,0.0
2648,48283,6.0,6886,3693,6.8,41683,65.1,3,TX,0.0
2649,48285,6.0,19263,8406,5.2,52632,82.2,2,TX,1.0
2650,48287,6.0,16612,9158,4.9,59250,92.5,2,TX,0.0
2651,48289,8.0,16801,6121,7.8,50522,78.9,3,TX,0.0
2652,48291,1.0,75643,33582,10.6,53274,83.2,3,TX,0.0
2653,48293,6.0,23384,8363,7.1,43644,68.1,3,TX,0.0
2654,48295,9.0,3302,1541,4.2,65388,102.1,2,TX,0.0
2655,48297,8.0,11531,5177,7.5,54163,84.6,2,TX,0.0
2656,48299,7.0,19301,8479,5.7,55617,86.8,2,TX,0.0
2657,48301,9.0,82,289,1.7,88487,138.2,0,TX,0.0
2658,48303,2.0,278831,156625,5.7,54733,85.5,0,TX,6.0
2659,48305,2.0,5915,2740,5.4,45737,71.4,3,TX,0.0
2660,48307,7.0,8283,3260,7.5,43262,67.6,3,TX,0.0
2661,48309,2.0,234906,120347,6.2,51078,79.8,3,TX,3.0
2662,48311,9.0,707,727,2.8,68349,106.7,2,TX,0.0
2663,48313,6.0,13664,4462,7.2,46274,72.3,3,TX,0.0
2664,48315,8.0,10546,4271,8.2,37876,59.1,3,TX,0.0
2665,48317,3.0,4799,2546,6.1,68745,107.3,0,TX,0.0
2666,48319,9.0,4012,1726,5.6,54914,85.7,2,TX,0.0
2667,48321,4.0,36702,16529,10.5,49276,76.9,3,TX,0.0
2668,48323,5.0,54258,24494,15.0,40017,62.5,3,TX,0.0
2669,48325,1.0,46006,21461,6.3,60695,94.8,0,TX,0.0
2670,48327,9.0,2242,866,5.2,38425,60.0,2,TX,0.0
2671,48329,3.0,136872,98237,8.1,85811,134.0,0,TX,1.0
2672,48331,6.0,24757,9750,7.1,48989,76.5,3,TX,0.0
2673,48333,9.0,4936,1889,4.1,46876,73.2,2,TX,0.0
2674,48335,7.0,9403,2381,7.9,44457,69.4,3,TX,0.0
2675,48337,6.0,19719,9081,6.6,53649,83.8,2,TX,1.0
2676,48339,1.0,455746,284994,7.5,88833,138.7,0,TX,8.0
2677,48341,7.0,21904,10578,3.8,55099,86.0,2,TX,1.0
2678,48343,6.0,12934,4793,11.4,43304,67.6,3,TX,0.0
2679,48345,9.0,1210,437,4.6,40217,62.8,2,TX,0.0
2680,48347,5.0,64524,27987,6.6,46207,72.1,3,TX,1.0
2681,48349,4.0,47735,23245,6.2,48649,76.0,3,TX,1.0
2682,48351,2.0,14445,5054,11.0,45890,71.7,3,TX,0.0
2683,48353,6.0,15216,7151,5.3,46389,72.4,2,TX,0.0
2684,48355,2.0,340223,163920,9.0,56079,87.6,3,TX,7.0
2685,48357,7.0,10223,4071,5.8,62567,97.7,2,TX,0.0
2686,48359,2.0,2052,890,3.9,59404,92.8,0,TX,0.0
2687,48361,2.0,81837,36027,10.5,62976,98.3,3,TX,1.0
2688,48363,6.0,28111,13267,7.0,50159,78.3,3,TX,0.0
2689,48365,6.0,23796,9437,8.4,56882,88.8,3,TX,0.0
2690,48367,1.0,116927,68141,5.9,82501,128.8,0,TX,2.0
2691,48369,7.0,10269,4915,2.6,50607,79.0,2,TX,0.0
2692,48371,7.0,15507,6517,8.1,52763,82.4,3,TX,0.0
2693,48373,6.0,45413,18357,8.7,50416,78.7,3,TX,0.0
2694,48375,2.0,121073,54150,5.5,41138,64.2,3,TX,1.0
2695,48377,7.0,7818,3231,14.7,33499,52.3,3,TX,0.0
2696,48379,8.0,10914,6027,4.7,65657,102.5,2,TX,0.0
2697,48381,2.0,120725,72380,4.5,70694,110.4,0,TX,3.0
2698,48383,6.0,3367,1815,9.7,67384,105.2,3,TX,0.0
2699,48385,9.0,3309,1072,6.7,40834,63.8,2,TX,0.0
2700,48387,6.0,12860,5144,6.4,41325,64.5,3,TX,0.0
2701,48389,7.0,13783,8858,7.1,48990,76.5,3,TX,0.0
2702,48391,6.0,7383,3083,8.2,46883,73.2,3,TX,0.0
2703,48393,9.0,929,414,4.6,70705,110.4,2,TX,0.0
2704,48395,3.0,16622,7345,6.4,47016,73.4,3,TX,0.0
2705,48397,1.0,78337,53209,6.0,105763,165.1,0,TX,4.0
2706,48399,6.0,10501,4529,4.9,48650,76.0,2,TX,1.0
2707,48401,3.0,53330,22127,7.3,56036,87.5,3,TX,0.0
2708,48403,8.0,10834,3923,10.8,43778,68.4,3,TX,0.0
2709,48405,9.0,8865,3020,9.6,40094,62.6,3,TX,0.0
2710,48407,8.0,26384,11650,8.1,42633,66.6,3,TX,0.0
2711,48409,2.0,64804,29221,10.3,57302,89.5,3,TX,0.0
2712,48411,7.0,6131,2193,5.2,46061,71.9,2,TX,1.0
2713,48413,8.0,3461,1209,6.9,53286,83.2,2,TX,0.0
2714,48415,7.0,16921,6251,8.2,56299,87.9,3,TX,0.0
2715,48417,8.0,3378,1782,5.3,65095,101.6,2,TX,0.0
2716,48419,7.0,25448,11274,6.8,39708,62.0,3,TX,0.0
2717,48421,9.0,3034,1307,3.1,55473,86.6,2,TX,0.0
2718,48423,3.0,209714,108544,6.8,59538,93.0,0,TX,3.0
